Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_314.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_331.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_347.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_364.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_381.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_397.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_415.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_431.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_448.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_464.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_481.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_498.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_515.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_531.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_547.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_564.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_581.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_598.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_614.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_631.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_648.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_665.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_681.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_698.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_714.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_731.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_748.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_764.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_781.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_797.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_814.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_830.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_848.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_864.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_881.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_898.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_915.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_931.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_948.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_965.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_981.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_00_998.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_015.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_031.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_048.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_065.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_081.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_098.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_114.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_131.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_148.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_165.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_181.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_198.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_214.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_231.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_248.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_265.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_281.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_298.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_315.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_331.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_347.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_364.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_381.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_402.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_415.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_431.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_448.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_465.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_481.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_498.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_514.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_531.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_548.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_564.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_581.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_598.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_615.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_632.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_650.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_665.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_681.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_698.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_715.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_731.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_748.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_765.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_781.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_798.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_816.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_831.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_848.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_865.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_881.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_898.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_915.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_932.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_948.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_965.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_982.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_01_998.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_015.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_032.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_048.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_065.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_081.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_098.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_115.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_132.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_149.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_165.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_182.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_198.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_215.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_231.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_248.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_265.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_282.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_312.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_332.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_349.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_371.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_383.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_398.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_415.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_432.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_450.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_465.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_481.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
D:\Udacity\Robotics\RoboND-Python-StarterKit\RoboND-Rover-Project\generated_dataset\IMG\robocam_2017_06_17_22_59_02_499.jpg;0;0;0;0;144.34;95.61997;358.8628;288.1465;0.1043896
